"Reserve","Date","SiteID","TransectID","PlotID","Lat","Long","Orthometric Height","Species","Cover"
"GND",2018-08-02,"juro low",3,11,30.3756540106,-88.4135407284999,0.08959,"Spartina alterniflora",0
"GND",2018-08-02,"juro low",3,12,30.3756559199,-88.4137019579,0.11847,"Distichlis spicata",0
"GND",2018-08-02,"juro low",3,12,30.3756559199,-88.4137019579,0.11847,"Juncus roemerianus",10
"GND",2018-08-02,"juro low",3,12,30.3756559199,-88.4137019579,0.11847,"Spartina alterniflora",2.5
"GND",2018-08-02,"juro mid",2,8,30.3981139847999,-88.4146902075,0.46235,"Borrichia frutescens",2.5
"GND",2018-08-02,"juro mid",2,8,30.3981139847999,-88.4146902075,0.46235,"Distichlis spicata",0
"GND",2018-08-02,"juro mid",2,8,30.3981139847999,-88.4146902075,0.46235,"Juncus roemerianus",10
"GND",2018-08-02,"juro mid",2,8,30.3981139847999,-88.4146902075,0.46235,"Spartina patens",0
"GND",2018-08-02,"juro mid",2,8,30.3981139847999,-88.4146902075,0.46235,"Other",10
"GND",2018-08-02,"juro mid",2,9,30.3981094204,-88.4149591198,0.50613,"Borrichia frutescens",0
"GND",2018-08-02,"juro mid",2,9,30.3981094204,-88.4149591198,0.50613,"Distichlis spicata",0
"GND",2018-08-02,"juro mid",2,9,30.3981094204,-88.4149591198,0.50613,"Juncus roemerianus",10
"GND",2018-08-02,"juro mid",2,9,30.3981094204,-88.4149591198,0.50613,"Spartina patens",0
"GND",2018-08-02,"juro mid",2,9,30.3981094204,-88.4149591198,0.50613,"Other",15
"GND",2018-08-02,"juro mid",2,10,30.3981065613999,-88.4152431551,0.52931,"Borrichia frutescens",2.5
"GND",2018-08-02,"juro mid",2,10,30.3981065613999,-88.4152431551,0.52931,"Distichlis spicata",0
"GND",2018-08-02,"juro mid",2,10,30.3981065613999,-88.4152431551,0.52931,"Juncus roemerianus",20
"GND",2018-08-02,"juro mid",2,10,30.3981065613999,-88.4152431551,0.52931,"Spartina patens",0
"GND",2018-08-02,"juro mid",2,10,30.3981065613999,-88.4152431551,0.52931,"Other",7.5
"GND",2018-08-02,"juro mid",2,11,30.3981071769,-88.4154943374,0.44325,"Borrichia frutescens",5
"GND",2018-08-02,"juro mid",2,11,30.3981071769,-88.4154943374,0.44325,"Distichlis spicata",2.5
"GND",2018-08-02,"juro mid",2,11,30.3981071769,-88.4154943374,0.44325,"Juncus roemerianus",25
"GND",2018-08-02,"juro mid",2,11,30.3981071769,-88.4154943374,0.44325,"Spartina patens",0
"GND",2018-08-02,"juro mid",2,11,30.3981071769,-88.4154943374,0.44325,"Other",2.5
"GND",2018-08-02,"juro mid",2,12,30.3981066107999,-88.4157716562999,0.52936,"Borrichia frutescens",0
"GND",2018-08-02,"juro mid",2,12,30.3981066107999,-88.4157716562999,0.52936,"Distichlis spicata",5
"GND",2018-08-02,"juro mid",2,12,30.3981066107999,-88.4157716562999,0.52936,"Juncus roemerianus",0
"GND",2018-08-02,"juro mid",2,12,30.3981066107999,-88.4157716562999,0.52936,"Spartina patens",10
"GND",2018-08-02,"juro mid",2,12,30.3981066107999,-88.4157716562999,0.52936,"Other",7.5
"GND",2018-08-02,"juro mid",2,13,30.3981060091,-88.4160154225999,0.66721,"Borrichia frutescens",0
"GND",2018-08-02,"juro mid",2,13,30.3981060091,-88.4160154225999,0.66721,"Distichlis spicata",2.5
"GND",2018-08-02,"juro mid",2,13,30.3981060091,-88.4160154225999,0.66721,"Juncus roemerianus",0
"GND",2018-08-02,"juro mid",2,13,30.3981060091,-88.4160154225999,0.66721,"Spartina patens",0
"GND",2018-08-02,"juro mid",2,13,30.3981060091,-88.4160154225999,0.66721,"Other",32.5
"GND",2018-08-06,"juro low",1,1,30.3752110894,-88.4117294416,-0.06948,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,1,30.3752110894,-88.4117294416,-0.06948,"Juncus roemerianus",0
"GND",2018-08-06,"juro low",1,1,30.3752110894,-88.4117294416,-0.06948,"Spartina alterniflora",10
"GND",2018-08-06,"juro low",1,2,30.3752094652,-88.4118653279,0.34347,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,2,30.3752094652,-88.4118653279,0.34347,"Juncus roemerianus",20
"GND",2018-08-06,"juro low",1,2,30.3752094652,-88.4118653279,0.34347,"Spartina alterniflora",0
"GND",2018-08-06,"juro low",1,3,30.3752048471,-88.4120389575,0.31268,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,3,30.3752048471,-88.4120389575,0.31268,"Juncus roemerianus",25
"GND",2018-08-06,"juro low",1,3,30.3752048471,-88.4120389575,0.31268,"Spartina alterniflora",2.5
"GND",2018-08-06,"juro low",1,4,30.3751991629,-88.4122038798,0.29247,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,4,30.3751991629,-88.4122038798,0.29247,"Juncus roemerianus",30
"GND",2018-08-06,"juro low",1,4,30.3751991629,-88.4122038798,0.29247,"Spartina alterniflora",5
"GND",2018-08-06,"juro low",1,5,30.3751918646,-88.4123708529999,0.28663,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,5,30.3751918646,-88.4123708529999,0.28663,"Juncus roemerianus",40
"GND",2018-08-06,"juro low",1,5,30.3751918646,-88.4123708529999,0.28663,"Spartina alterniflora",0
"GND",2018-08-06,"juro low",1,6,30.3751938654999,-88.4125271950999,0.28014,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,6,30.3751938654999,-88.4125271950999,0.28014,"Juncus roemerianus",25
"GND",2018-08-06,"juro low",1,6,30.3751938654999,-88.4125271950999,0.28014,"Spartina alterniflora",2.5
"GND",2018-08-06,"juro low",1,7,30.3751902463,-88.4126765886999,0.27082,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,7,30.3751902463,-88.4126765886999,0.27082,"Juncus roemerianus",30
"GND",2018-08-06,"juro low",1,7,30.3751902463,-88.4126765886999,0.27082,"Spartina alterniflora",0
"GND",2018-08-06,"juro low",1,8,30.3751892266,-88.4128364104,0.26769,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,8,30.3751892266,-88.4128364104,0.26769,"Juncus roemerianus",40
"GND",2018-08-06,"juro low",1,8,30.3751892266,-88.4128364104,0.26769,"Spartina alterniflora",0
"GND",2018-08-06,"juro low",1,9,30.375186305,-88.4129875687,0.25208,"Distichlis spicata",2.5
"GND",2018-08-06,"juro low",1,9,30.375186305,-88.4129875687,0.25208,"Juncus roemerianus",25
"GND",2018-08-06,"juro low",1,9,30.375186305,-88.4129875687,0.25208,"Spartina alterniflora",0
"GND",2018-08-06,"juro low",1,10,30.3751821502,-88.4131665011999,0.23738,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,10,30.3751821502,-88.4131665011999,0.23738,"Juncus roemerianus",20
"GND",2018-08-06,"juro low",1,10,30.3751821502,-88.4131665011999,0.23738,"Spartina alterniflora",5
"GND",2018-08-06,"juro low",1,11,30.3751792589999,-88.4133483546,0.20337,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,11,30.3751792589999,-88.4133483546,0.20337,"Juncus roemerianus",25
"GND",2018-08-06,"juro low",1,11,30.3751792589999,-88.4133483546,0.20337,"Spartina alterniflora",2.5
"GND",2018-08-06,"juro low",1,12,30.3751750650999,-88.4135008877999,0.18102,"Distichlis spicata",0
"GND",2018-08-06,"juro low",1,12,30.3751750650999,-88.4135008877999,0.18102,"Juncus roemerianus",2.5
"GND",2018-08-06,"juro low",1,12,30.3751750650999,-88.4135008877999,0.18102,"Spartina alterniflora",35
"GND",2018-08-06,"juro mid",1,1,30.3977287477,-88.4124866583999,0.32329,"Borrichia frutescens",0
"GND",2018-08-06,"juro mid",1,1,30.3977287477,-88.4124866583999,0.32329,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,1,30.3977287477,-88.4124866583999,0.32329,"Juncus roemerianus",2.5
"GND",2018-08-06,"juro mid",1,1,30.3977287477,-88.4124866583999,0.32329,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,1,30.3977287477,-88.4124866583999,0.32329,"Other",22.5
"GND",2018-08-06,"juro mid",1,2,30.397729283,-88.4127726354,0.27881,"Borrichia frutescens",0
"GND",2018-08-06,"juro mid",1,2,30.397729283,-88.4127726354,0.27881,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,2,30.397729283,-88.4127726354,0.27881,"Juncus roemerianus",30
"GND",2018-08-06,"juro mid",1,2,30.397729283,-88.4127726354,0.27881,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,2,30.397729283,-88.4127726354,0.27881,"Other",0
"GND",2018-08-06,"juro mid",1,3,30.3977212226,-88.4130383349999,0.29345,"Borrichia frutescens",0
"GND",2018-08-06,"juro mid",1,3,30.3977212226,-88.4130383349999,0.29345,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,3,30.3977212226,-88.4130383349999,0.29345,"Juncus roemerianus",30
"GND",2018-08-06,"juro mid",1,3,30.3977212226,-88.4130383349999,0.29345,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,3,30.3977212226,-88.4130383349999,0.29345,"Other",0
"GND",2018-08-06,"juro mid",1,4,30.3977223272999,-88.4133010998999,0.26837,"Borrichia frutescens",0
"GND",2018-08-06,"juro mid",1,4,30.3977223272999,-88.4133010998999,0.26837,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,4,30.3977223272999,-88.4133010998999,0.26837,"Juncus roemerianus",35
"GND",2018-08-06,"juro mid",1,4,30.3977223272999,-88.4133010998999,0.26837,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,4,30.3977223272999,-88.4133010998999,0.26837,"Other",0
"GND",2018-08-06,"juro mid",1,5,30.3977211029999,-88.4135657063,0.28654,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",1,5,30.3977211029999,-88.4135657063,0.28654,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,5,30.3977211029999,-88.4135657063,0.28654,"Juncus roemerianus",30
"GND",2018-08-06,"juro mid",1,5,30.3977211029999,-88.4135657063,0.28654,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,5,30.3977211029999,-88.4135657063,0.28654,"Other",0
"GND",2018-08-06,"juro mid",1,6,30.3977227859,-88.4138352201999,0.30298,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",1,6,30.3977227859,-88.4138352201999,0.30298,"Distichlis spicata",2.5
"GND",2018-08-06,"juro mid",1,6,30.3977227859,-88.4138352201999,0.30298,"Juncus roemerianus",20
"GND",2018-08-06,"juro mid",1,6,30.3977227859,-88.4138352201999,0.30298,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,6,30.3977227859,-88.4138352201999,0.30298,"Other",5
"GND",2018-08-06,"juro mid",1,7,30.3977222219999,-88.4141066239999,0.26537,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",1,7,30.3977222219999,-88.4141066239999,0.26537,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,7,30.3977222219999,-88.4141066239999,0.26537,"Juncus roemerianus",25
"GND",2018-08-06,"juro mid",1,7,30.3977222219999,-88.4141066239999,0.26537,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,7,30.3977222219999,-88.4141066239999,0.26537,"Other",2.5
"GND",2018-08-06,"juro mid",1,8,30.3977190728,-88.4143653149999,0.26519,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",1,8,30.3977190728,-88.4143653149999,0.26519,"Distichlis spicata",2.5
"GND",2018-08-06,"juro mid",1,8,30.3977190728,-88.4143653149999,0.26519,"Juncus roemerianus",25
"GND",2018-08-06,"juro mid",1,8,30.3977190728,-88.4143653149999,0.26519,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,8,30.3977190728,-88.4143653149999,0.26519,"Other",2.5
"GND",2018-08-06,"juro mid",1,9,30.3977174025,-88.4146265217,0.31889,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",1,9,30.3977174025,-88.4146265217,0.31889,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,9,30.3977174025,-88.4146265217,0.31889,"Juncus roemerianus",25
"GND",2018-08-06,"juro mid",1,9,30.3977174025,-88.4146265217,0.31889,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,9,30.3977174025,-88.4146265217,0.31889,"Other",0
"GND",2018-08-06,"juro mid",1,10,30.3977167058,-88.4149085453999,0.30323,"Borrichia frutescens",10
"GND",2018-08-06,"juro mid",1,10,30.3977167058,-88.4149085453999,0.30323,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,10,30.3977167058,-88.4149085453999,0.30323,"Juncus roemerianus",20
"GND",2018-08-06,"juro mid",1,10,30.3977167058,-88.4149085453999,0.30323,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,10,30.3977167058,-88.4149085453999,0.30323,"Other",2.5
"GND",2018-08-06,"juro mid",1,11,30.3977135636,-88.4151638027999,0.29259,"Borrichia frutescens",5
"GND",2018-08-06,"juro mid",1,11,30.3977135636,-88.4151638027999,0.29259,"Distichlis spicata",2.5
"GND",2018-08-06,"juro mid",1,11,30.3977135636,-88.4151638027999,0.29259,"Juncus roemerianus",10
"GND",2018-08-06,"juro mid",1,11,30.3977135636,-88.4151638027999,0.29259,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,11,30.3977135636,-88.4151638027999,0.29259,"Other",2.5
"GND",2018-08-06,"juro mid",1,12,30.3977131189,-88.4154299054,0.4031,"Borrichia frutescens",5
"GND",2018-08-06,"juro mid",1,12,30.3977131189,-88.4154299054,0.4031,"Distichlis spicata",2.5
"GND",2018-08-06,"juro mid",1,12,30.3977131189,-88.4154299054,0.4031,"Juncus roemerianus",5
"GND",2018-08-06,"juro mid",1,12,30.3977131189,-88.4154299054,0.4031,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,12,30.3977131189,-88.4154299054,0.4031,"Other",5
"GND",2018-08-06,"juro mid",1,13,30.3977087873999,-88.4156986058,0.49253,"Borrichia frutescens",0
"GND",2018-08-06,"juro mid",1,13,30.3977087873999,-88.4156986058,0.49253,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,13,30.3977087873999,-88.4156986058,0.49253,"Juncus roemerianus",0
"GND",2018-08-06,"juro mid",1,13,30.3977087873999,-88.4156986058,0.49253,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,13,30.3977087873999,-88.4156986058,0.49253,"Other",2.5
"GND",2018-08-06,"juro mid",1,14,30.3977070496999,-88.4159995348999,0.48209,"Borrichia frutescens",0
"GND",2018-08-06,"juro mid",1,14,30.3977070496999,-88.4159995348999,0.48209,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,14,30.3977070496999,-88.4159995348999,0.48209,"Juncus roemerianus",0
"GND",2018-08-06,"juro mid",1,14,30.3977070496999,-88.4159995348999,0.48209,"Spartina patens",0
"GND",2018-08-06,"juro mid",1,14,30.3977070496999,-88.4159995348999,0.48209,"Other",2.5
"GND",2018-08-06,"juro mid",1,15,30.3977109488,-88.4162673442999,0.74556,"Borrichia frutescens",0
"GND",2018-08-06,"juro mid",1,15,30.3977109488,-88.4162673442999,0.74556,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",1,15,30.3977109488,-88.4162673442999,0.74556,"Juncus roemerianus",0
"GND",2018-08-06,"juro mid",1,15,30.3977109488,-88.4162673442999,0.74556,"Spartina patens",10
"GND",2018-08-06,"juro mid",1,15,30.3977109488,-88.4162673442999,0.74556,"Other",32.5
"GND",2018-08-06,"juro mid",2,1,30.3981147890999,-88.4127904558,0.33197,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",2,1,30.3981147890999,-88.4127904558,0.33197,"Distichlis spicata",2.5
"GND",2018-08-06,"juro mid",2,1,30.3981147890999,-88.4127904558,0.33197,"Juncus roemerianus",10
"GND",2018-08-06,"juro mid",2,1,30.3981147890999,-88.4127904558,0.33197,"Spartina patens",0
"GND",2018-08-06,"juro mid",2,1,30.3981147890999,-88.4127904558,0.33197,"Other",5
"GND",2018-08-06,"juro mid",2,2,30.3981184756999,-88.4130641688,0.27513,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",2,2,30.3981184756999,-88.4130641688,0.27513,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",2,2,30.3981184756999,-88.4130641688,0.27513,"Juncus roemerianus",25
"GND",2018-08-06,"juro mid",2,2,30.3981184756999,-88.4130641688,0.27513,"Spartina patens",0
"GND",2018-08-06,"juro mid",2,2,30.3981184756999,-88.4130641688,0.27513,"Other",0
"GND",2018-08-06,"juro mid",2,3,30.3981171293,-88.4133269449999,0.28097,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",2,3,30.3981171293,-88.4133269449999,0.28097,"Distichlis spicata",2.5
"GND",2018-08-06,"juro mid",2,3,30.3981171293,-88.4133269449999,0.28097,"Juncus roemerianus",40
"GND",2018-08-06,"juro mid",2,3,30.3981171293,-88.4133269449999,0.28097,"Spartina patens",0
"GND",2018-08-06,"juro mid",2,3,30.3981171293,-88.4133269449999,0.28097,"Other",0
"GND",2018-08-06,"juro mid",2,4,30.3981166865,-88.4136191701999,0.28896,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",2,4,30.3981166865,-88.4136191701999,0.28896,"Distichlis spicata",0
"GND",2018-08-06,"juro mid",2,4,30.3981166865,-88.4136191701999,0.28896,"Juncus roemerianus",30
"GND",2018-08-06,"juro mid",2,4,30.3981166865,-88.4136191701999,0.28896,"Spartina patens",0
"GND",2018-08-06,"juro mid",2,4,30.3981166865,-88.4136191701999,0.28896,"Other",0
"GND",2018-08-06,"juro mid",2,5,30.3981136099999,-88.4138933347999,0.27982,"Borrichia frutescens",2.5
"GND",2018-08-06,"juro mid",2,5,30.3981136099999,-88.4138933347999,0.27982,"Distichlis spicata",2.5
"GND",2018-08-06,"juro mid",2,5,30.3981136099999,-88.4138933347999,0.27982,"Juncus roemerianus",10
"GND",2018-08-06,"juro mid",2,5,30.3981136099999,-88.4138933347999,0.27982,"Spartina patens",0
"GND",2018-08-06,"juro mid",2,5,30.3981136099999,-88.4138933347999,0.27982,"Other",15
"GND",2018-08-06,"juro mid",2,6,30.3981101209999,-88.4141627722,0.27792,"Borrichia frutescens",5
"GND",2018-08-06,"juro mid",2,6,30.3981101209999,-88.4141627722,0.27792,"Distichlis spicata",2.5
"GND",2018-08-06,"juro mid",2,6,30.3981101209999,-88.4141627722,0.27792,"Juncus roemerianus",20
"GND",2018-08-06,"juro mid",2,6,30.3981101209999,-88.4141627722,0.27792,"Spartina patens",0
"GND",2018-08-06,"juro mid",2,6,30.3981101209999,-88.4141627722,0.27792,"Other",2.5
"GND",2018-08-06,"juro mid",2,7,30.3981151276,-88.4144246688999,0.29969,"Borrichia frutescens",10
"GND",2018-08-06,"juro mid",2,7,30.3981151276,-88.4144246688999,0.29969,"Distichlis spicata",2.5
"GND",2018-08-06,"juro mid",2,7,30.3981151276,-88.4144246688999,0.29969,"Juncus roemerianus",10
"GND",2018-08-06,"juro mid",2,7,30.3981151276,-88.4144246688999,0.29969,"Spartina patens",0
"GND",2018-08-06,"juro mid",2,7,30.3981151276,-88.4144246688999,0.29969,"Other",2.5
